124.00,8.00,15.00,106.70
117.00,5.00,15.00,78.76
93.00,6.00,12.00,71.84
133.00,7.00,13.00,80.77
115.00,10.00,15.00,97.71
103.00,10.00,14.00,78.03
84.00,8.00,12.00,68.55
126.00,4.00,13.00,70.87
98.00,8.00,15.00,91.39
98.00,9.00,15.00,98.27
100.00,7.00,11.00,89.85
103.00,4.00,12.00,58.50
133.00,6.00,15.00,106.04
120.00,9.00,15.00,100.43
99.00,7.00,15.00,88.29
124.00,8.00,15.00,79.59
95.00,8.00,13.00,76.51
84.00,9.00,11.00,65.60
93.00,10.00,14.00,88.52
91.00,9.00,14.00,91.92
98.00,9.00,15.00,99.37
99.00,8.00,12.00,75.73
112.00,5.00,11.00,73.85
89.00,10.00,11.00,70.49
115.00,10.00,14.00,102.67
95.00,8.00,13.00,73.22
108.00,7.00,15.00,98.43
128.00,6.00,15.00,112.99
102.00,4.00,13.00,76.98
108.00,8.00,15.00,88.11
90.00,9.00,11.00,77.61
103.00,10.00,15.00,96.75
88.00,7.00,11.00,80.36
97.00,6.00,13.00,79.78
89.00,12.00,15.00,104.09
101.00,12.00,15.00,96.80
87.00,13.00,13.00,65.71
113.00,5.00,13.00,87.06
104.00,4.00,10.00,61.17
81.00,8.00,12.00,75.51
71.00,8.00,11.00,79.44
77.00,9.00,10.00,47.26
86.00,6.00,13.00,74.75
100.00,7.00,15.00,94.83
106.00,7.00,13.00,57.38
82.00,3.00,10.00,43.53
73.00,5.00,10.00,54.66
93.00,8.00,11.00,63.24
74.00,6.00,10.00,66.88
96.00,10.00,12.00,59.85
83.00,9.00,13.00,76.50
107.00,8.00,13.00,89.83
90.00,9.00,12.00,79.93
101.00,13.00,15.00,96.21
86.00,7.00,13.00,84.96
126.00,14.00,15.00,126.88
101.00,12.00,15.00,90.93
96.00,11.00,14.00,101.33
80.00,3.00,11.00,87.18
105.00,6.00,12.00,73.89
84.00,4.00,12.00,69.56
82.00,8.00,14.00,91.83
89.00,5.00,10.00,59.01
90.00,6.00,13.00,63.25
91.00,11.00,13.00,87.31
125.00,4.00,15.00,90.69
110.00,3.00,11.00,70.66
120.00,6.00,14.00,77.75
60.00,7.00,10.00,52.74
96.00,9.00,13.00,87.48
98.00,8.00,15.00,91.72
95.00,7.00,14.00,79.85
125.00,8.00,15.00,82.85
92.00,5.00,10.00,58.35
88.00,8.00,10.00,68.16
105.00,10.00,12.00,79.66
81.00,7.00,14.00,77.27
124.00,10.00,15.00,93.29
115.00,7.00,14.00,83.32
135.00,10.00,15.00,107.22
108.00,4.00,14.00,81.11
103.00,8.00,13.00,74.99
119.00,9.00,13.00,61.82
102.00,5.00,11.00,68.65
100.00,4.00,14.00,91.19
86.00,6.00,10.00,85.90
88.00,7.00,13.00,85.39
99.00,11.00,12.00,79.98
110.00,5.00,14.00,87.58
115.00,10.00,13.00,80.70
90.00,7.00,13.00,72.63
93.00,6.00,10.00,58.68
87.00,7.00,14.00,72.79
81.00,13.00,14.00,83.61
104.00,6.00,11.00,75.08
96.00,11.00,15.00,94.63
120.00,8.00,15.00,92.35
94.00,6.00,12.00,65.96
113.00,9.00,13.00,80.73
92.00,8.00,13.00,68.93
107.00,7.00,13.00,71.17
118.00,9.00,12.00,61.89
97.00,6.00,14.00,82.38
103.00,13.00,15.00,94.84
61.00,8.00,10.00,48.56
93.00,10.00,15.00,89.58
103.00,10.00,15.00,102.46
102.00,5.00,10.00,68.16
125.00,11.00,15.00,97.06
105.00,10.00,15.00,97.09
100.00,6.00,11.00,69.55
108.00,8.00,15.00,76.10
81.00,5.00,11.00,74.68
93.00,11.00,14.00,91.81
107.00,7.00,11.00,74.63
97.00,10.00,15.00,97.02
64.00,8.00,13.00,83.48
111.00,8.00,14.00,88.02
79.00,6.00,12.00,66.83
81.00,6.00,14.00,86.03
106.00,7.00,13.00,85.93
96.00,14.00,14.00,99.80
88.00,10.00,15.00,73.94
76.00,9.00,13.00,65.38
91.00,9.00,11.00,76.50
67.00,13.00,11.00,83.48
105.00,9.00,11.00,77.04
99.00,9.00,13.00,65.96
80.00,6.00,13.00,75.33
97.00,7.00,14.00,94.16
144.00,5.00,13.00,90.35
103.00,9.00,14.00,90.81
106.00,6.00,13.00,68.73
124.00,11.00,15.00,93.60
106.00,10.00,14.00,67.20
100.00,7.00,12.00,76.97
101.00,7.00,11.00,67.33
105.00,4.00,11.00,77.15
116.00,10.00,15.00,92.79
105.00,10.00,13.00,70.29
118.00,7.00,13.00,76.77
98.00,13.00,15.00,88.80
112.00,9.00,14.00,66.73
92.00,9.00,12.00,78.75
113.00,8.00,15.00,80.13
82.00,9.00,14.00,94.70
93.00,6.00,12.00,79.10
92.00,7.00,13.00,77.25
127.00,5.00,13.00,66.99
85.00,4.00,10.00,47.47
81.00,3.00,10.00,64.17
104.00,11.00,15.00,112.32
82.00,2.00,10.00,62.07
84.00,13.00,15.00,91.15
107.00,9.00,12.00,80.69
104.00,2.00,12.00,76.24
120.00,7.00,13.00,83.32
106.00,10.00,14.00,103.39
122.00,6.00,13.00,80.99
112.00,9.00,13.00,78.75
124.00,5.00,14.00,70.39
102.00,8.00,12.00,68.85
69.00,11.00,15.00,98.51
90.00,8.00,13.00,78.46
96.00,11.00,12.00,56.61
103.00,8.00,12.00,81.81
93.00,6.00,11.00,75.26
108.00,9.00,14.00,85.14
104.00,8.00,13.00,89.64
129.00,13.00,15.00,97.72
81.00,5.00,11.00,73.73
100.00,8.00,14.00,83.00
95.00,4.00,12.00,75.43
119.00,12.00,15.00,90.08
108.00,9.00,14.00,83.39
112.00,11.00,15.00,98.64
98.00,7.00,14.00,102.65
114.00,9.00,12.00,75.18
123.00,11.00,15.00,102.58
90.00,7.00,14.00,90.02
86.00,9.00,12.00,68.77
101.00,4.00,10.00,75.13
90.00,7.00,14.00,89.51
118.00,7.00,12.00,85.22
96.00,6.00,12.00,68.49
83.00,4.00,12.00,69.06
101.00,8.00,13.00,87.23
88.00,8.00,10.00,74.51
78.00,9.00,13.00,82.69
106.00,10.00,15.00,101.44
92.00,5.00,10.00,68.82
106.00,8.00,15.00,91.93
118.00,8.00,14.00,75.51
99.00,10.00,13.00,81.71
90.00,10.00,11.00,77.41
105.00,6.00,14.00,100.11
113.00,3.00,13.00,72.62
106.00,5.00,13.00,87.65
99.00,10.00,12.00,82.20
99.00,7.00,15.00,100.62
85.00,7.00,12.00,73.09
98.00,6.00,13.00,70.11
99.00,6.00,14.00,82.51
109.00,9.00,12.00,67.12
112.00,9.00,15.00,92.13
103.00,9.00,12.00,57.09
88.00,8.00,10.00,60.66
79.00,10.00,15.00,83.70
101.00,7.00,13.00,87.19
97.00,7.00,14.00,93.75
102.00,5.00,11.00,76.02
65.00,8.00,12.00,68.83
109.00,7.00,12.00,66.23
105.00,5.00,13.00,64.17
99.00,9.00,12.00,85.60
94.00,8.00,14.00,66.12
109.00,13.00,15.00,111.28
103.00,9.00,15.00,77.14
89.00,9.00,12.00,74.89
100.00,7.00,13.00,76.86
86.00,5.00,10.00,68.12
88.00,5.00,11.00,84.55
123.00,8.00,15.00,96.02
72.00,11.00,14.00,97.56
82.00,8.00,11.00,57.09
140.00,10.00,15.00,83.22
101.00,6.00,13.00,84.48
106.00,8.00,13.00,88.80
120.00,7.00,12.00,76.31
71.00,6.00,10.00,45.86
126.00,9.00,15.00,99.37
116.00,7.00,12.00,85.58
84.00,-1.00,10.00,60.73
96.00,12.00,15.00,86.74
107.00,7.00,15.00,80.06
87.00,8.00,12.00,75.89
90.00,6.00,13.00,90.21
92.00,8.00,13.00,84.32
98.00,7.00,11.00,67.92
90.00,7.00,13.00,87.40
109.00,6.00,15.00,77.86
101.00,5.00,12.00,71.01
121.00,6.00,14.00,71.47
89.00,8.00,12.00,62.17
115.00,7.00,13.00,74.82
108.00,11.00,15.00,109.16
110.00,15.00,15.00,94.21
99.00,6.00,10.00,74.71
99.00,5.00,11.00,61.86
80.00,5.00,13.00,77.65
118.00,5.00,11.00,62.98
97.00,7.00,14.00,88.10
106.00,8.00,14.00,94.19
111.00,8.00,15.00,83.71
96.00,4.00,10.00,53.77
102.00,11.00,15.00,69.46
93.00,10.00,14.00,68.08
118.00,5.00,13.00,89.01
86.00,7.00,10.00,84.87
120.00,6.00,14.00,87.54
116.00,7.00,12.00,74.76
122.00,6.00,12.00,83.79
104.00,6.00,10.00,51.13
122.00,8.00,13.00,92.98
99.00,7.00,14.00,85.05
98.00,7.00,13.00,70.88
94.00,7.00,14.00,81.37
107.00,7.00,13.00,81.97
94.00,8.00,11.00,70.22
99.00,6.00,11.00,81.01
96.00,11.00,15.00,97.04
97.00,9.00,15.00,93.25
68.00,1.00,10.00,81.11
96.00,6.00,11.00,47.92
74.00,9.00,14.00,89.47
105.00,10.00,15.00,76.77
111.00,4.00,14.00,83.45
90.00,12.00,15.00,106.33
110.00,7.00,15.00,70.94
106.00,4.00,12.00,80.52
100.00,6.00,12.00,65.20
126.00,6.00,12.00,82.98
112.00,11.00,14.00,84.49
100.00,2.00,10.00,46.85
111.00,5.00,12.00,80.24
110.00,8.00,12.00,82.86
125.00,9.00,15.00,91.80
79.00,3.00,10.00,54.76
111.00,11.00,15.00,114.12
103.00,4.00,10.00,60.37
86.00,5.00,10.00,75.45
75.00,7.00,10.00,80.78
87.00,10.00,12.00,84.58
99.00,9.00,15.00,101.36
106.00,8.00,13.00,77.38
110.00,10.00,13.00,86.34
95.00,6.00,10.00,81.05
97.00,11.00,15.00,98.41
110.00,8.00,15.00,106.64
112.00,3.00,13.00,62.52
118.00,5.00,15.00,98.91
72.00,5.00,11.00,73.42
82.00,5.00,12.00,76.32
104.00,9.00,13.00,91.23
116.00,4.00,13.00,78.80
87.00,7.00,13.00,87.20
96.00,7.00,13.00,69.27
93.00,6.00,13.00,80.86
99.00,8.00,12.00,80.98
93.00,6.00,14.00,84.86
111.00,12.00,14.00,78.14
77.00,4.00,10.00,75.42
130.00,8.00,15.00,116.26
80.00,6.00,12.00,76.03
115.00,7.00,15.00,76.64
117.00,3.00,10.00,66.83
98.00,10.00,15.00,87.45
103.00,8.00,14.00,61.55
93.00,10.00,13.00,75.60
112.00,9.00,14.00,87.96
105.00,6.00,11.00,79.53
103.00,4.00,10.00,44.74
113.00,6.00,12.00,73.59
99.00,9.00,14.00,90.41
118.00,5.00,13.00,73.55
100.00,7.00,15.00,95.51
110.00,2.00,12.00,61.83
101.00,5.00,12.00,84.91
108.00,9.00,15.00,108.78
103.00,10.00,13.00,88.03
109.00,11.00,13.00,77.82
94.00,9.00,14.00,84.76
118.00,8.00,15.00,90.80
95.00,5.00,12.00,69.21
106.00,3.00,11.00,77.99
83.00,10.00,11.00,70.68
121.00,9.00,13.00,80.41
113.00,9.00,15.00,99.70
96.00,9.00,15.00,92.74
87.00,6.00,13.00,81.12
94.00,10.00,15.00,103.78
106.00,10.00,15.00,92.18
106.00,7.00,11.00,57.60
110.00,6.00,15.00,89.04
92.00,7.00,10.00,86.01
101.00,9.00,14.00,81.24
97.00,10.00,14.00,73.23
91.00,10.00,11.00,74.10
113.00,3.00,14.00,79.84
105.00,8.00,14.00,96.53
95.00,0.00,11.00,80.15
94.00,4.00,11.00,69.33
100.00,5.00,13.00,90.54
90.00,8.00,12.00,73.72
87.00,7.00,12.00,70.63
99.00,7.00,15.00,74.60
94.00,10.00,14.00,78.86
96.00,8.00,11.00,83.41
107.00,10.00,15.00,99.22
126.00,7.00,14.00,75.99
88.00,5.00,10.00,60.70
128.00,5.00,13.00,72.73
102.00,10.00,15.00,105.32
90.00,6.00,12.00,75.01
110.00,9.00,12.00,77.22
106.00,7.00,12.00,78.39
92.00,6.00,12.00,78.83
102.00,9.00,13.00,66.45
78.00,5.00,10.00,77.98
62.00,10.00,10.00,47.22
105.00,11.00,13.00,56.46
84.00,12.00,14.00,79.75
110.00,9.00,13.00,83.48
109.00,10.00,14.00,82.07
115.00,9.00,14.00,80.89
110.00,5.00,12.00,71.32
112.00,7.00,13.00,81.79
96.00,9.00,14.00,89.82
134.00,5.00,12.00,82.19
104.00,7.00,15.00,82.52
106.00,4.00,11.00,60.25
120.00,7.00,13.00,87.88
84.00,8.00,13.00,78.33
145.00,8.00,14.00,78.31
82.00,9.00,14.00,71.45
121.00,10.00,15.00,85.96
120.00,7.00,15.00,91.13
90.00,10.00,11.00,77.49
70.00,10.00,13.00,70.33
86.00,7.00,13.00,95.35
102.00,8.00,15.00,106.17
107.00,10.00,14.00,99.10
105.00,7.00,15.00,92.14
93.00,6.00,10.00,59.99
99.00,6.00,13.00,92.70
127.00,6.00,15.00,90.06
106.00,5.00,14.00,89.33
97.00,11.00,13.00,90.88
100.00,2.00,11.00,51.90
114.00,7.00,14.00,95.43
95.00,8.00,11.00,64.11
113.00,8.00,15.00,77.59
88.00,7.00,10.00,62.63
89.00,4.00,10.00,59.95
88.00,6.00,10.00,59.93
73.00,5.00,12.00,67.10
121.00,9.00,15.00,96.02
119.00,7.00,12.00,66.16
90.00,9.00,14.00,83.58
108.00,7.00,12.00,73.50
120.00,6.00,11.00,59.58
87.00,6.00,10.00,76.36
85.00,4.00,12.00,47.20
94.00,6.00,11.00,65.25
115.00,6.00,11.00,65.32
104.00,7.00,15.00,97.84
98.00,9.00,12.00,80.42
117.00,8.00,15.00,97.06
84.00,10.00,15.00,84.30
84.00,8.00,13.00,99.08
100.00,10.00,14.00,80.45
106.00,7.00,15.00,90.80
105.00,7.00,11.00,63.01
86.00,10.00,11.00,82.58
94.00,8.00,11.00,60.22
96.00,8.00,12.00,60.24
103.00,6.00,11.00,65.48
102.00,7.00,15.00,110.49
103.00,5.00,12.00,73.92
89.00,7.00,13.00,73.16
108.00,8.00,15.00,88.61
116.00,11.00,15.00,99.95
97.00,6.00,15.00,83.96
95.00,6.00,12.00,76.17
108.00,8.00,13.00,62.99
88.00,8.00,10.00,52.68
126.00,8.00,15.00,52.31
88.00,8.00,12.00,77.80
100.00,2.00,12.00,89.28
88.00,11.00,13.00,85.43
93.00,9.00,14.00,82.30
98.00,6.00,11.00,75.66
115.00,6.00,14.00,82.91
94.00,6.00,14.00,78.63
100.00,3.00,10.00,64.16
98.00,7.00,15.00,95.29
118.00,10.00,15.00,111.97
70.00,4.00,10.00,41.99
108.00,3.00,12.00,71.42
101.00,7.00,14.00,66.41
78.00,4.00,12.00,69.76
100.00,7.00,15.00,81.07
99.00,6.00,12.00,80.19
100.00,9.00,13.00,86.56
109.00,6.00,13.00,85.37
100.00,8.00,13.00,94.05
110.00,9.00,12.00,90.00
126.00,9.00,15.00,74.79
110.00,9.00,15.00,95.91
98.00,7.00,15.00,75.18
89.00,1.00,10.00,61.82
128.00,8.00,15.00,93.48
94.00,5.00,10.00,57.23
116.00,9.00,15.00,91.65
113.00,4.00,13.00,68.06
110.00,10.00,13.00,74.48
106.00,5.00,10.00,78.13
91.00,6.00,11.00,81.75
112.00,8.00,15.00,91.50
98.00,13.00,13.00,78.61
100.00,5.00,10.00,34.25
100.00,12.00,14.00,77.53
93.00,9.00,14.00,88.93
82.00,5.00,12.00,79.29
94.00,9.00,14.00,84.95
119.00,8.00,15.00,85.99
130.00,6.00,15.00,85.71
99.00,6.00,15.00,80.38
109.00,2.00,11.00,79.61
106.00,7.00,14.00,100.07
75.00,9.00,12.00,84.07
103.00,8.00,12.00,75.82
86.00,7.00,11.00,75.64
76.00,10.00,13.00,74.33
89.00,7.00,14.00,98.88
125.00,9.00,14.00,88.37
101.00,5.00,11.00,65.76
84.00,7.00,14.00,90.52
111.00,8.00,15.00,93.94
107.00,9.00,15.00,101.87
95.00,8.00,13.00,71.84
108.00,8.00,14.00,86.68
96.00,11.00,13.00,73.19
81.00,11.00,13.00,67.11
81.00,6.00,12.00,69.66
98.00,8.00,14.00,80.69
86.00,11.00,15.00,101.01
92.00,8.00,11.00,62.77
101.00,8.00,12.00,81.66
102.00,11.00,15.00,83.56
77.00,10.00,10.00,77.98
105.00,6.00,11.00,73.99
99.00,8.00,15.00,88.15
110.00,5.00,12.00,60.25
113.00,7.00,13.00,66.19
80.00,10.00,13.00,76.36
110.00,4.00,12.00,84.12
102.00,10.00,12.00,76.40
120.00,7.00,14.00,73.82
103.00,6.00,11.00,81.27
89.00,6.00,11.00,71.96
69.00,2.00,10.00,58.83
85.00,7.00,13.00,74.39
82.00,5.00,11.00,70.70
102.00,3.00,12.00,63.24
80.00,7.00,11.00,60.64
79.00,6.00,10.00,72.73
102.00,7.00,13.00,83.97
129.00,8.00,15.00,101.17
87.00,8.00,10.00,71.98
76.00,7.00,10.00,62.86
65.00,7.00,10.00,70.43
87.00,7.00,10.00,72.01
108.00,7.00,12.00,82.45
97.00,5.00,10.00,80.37
100.00,4.00,13.00,86.12
110.00,5.00,13.00,75.88
122.00,9.00,15.00,75.95
71.00,8.00,13.00,74.73
94.00,10.00,15.00,79.35
89.00,10.00,14.00,81.98
90.00,6.00,11.00,87.77
61.00,5.00,10.00,48.95
80.00,3.00,12.00,81.51
118.00,7.00,15.00,79.51
110.00,9.00,15.00,88.53
101.00,11.00,12.00,77.07
111.00,8.00,15.00,87.97
79.00,6.00,13.00,86.63
98.00,8.00,15.00,87.07
94.00,5.00,12.00,86.60
111.00,8.00,13.00,72.16
122.00,7.00,12.00,64.39
87.00,4.00,11.00,75.95
116.00,7.00,13.00,97.15
101.00,9.00,15.00,105.95
119.00,11.00,15.00,113.63
115.00,9.00,13.00,83.67
86.00,12.00,13.00,97.35
129.00,6.00,15.00,108.88
78.00,8.00,12.00,71.30
103.00,7.00,12.00,76.57
124.00,8.00,13.00,69.02
77.00,5.00,10.00,66.32
95.00,7.00,11.00,75.90
94.00,7.00,12.00,75.76
102.00,7.00,15.00,78.69
109.00,7.00,15.00,98.33
96.00,7.00,12.00,82.48
107.00,8.00,14.00,98.77
133.00,11.00,15.00,94.43
123.00,7.00,14.00,89.81
126.00,7.00,15.00,92.89
108.00,3.00,11.00,74.74
90.00,8.00,11.00,72.20
106.00,8.00,12.00,73.39
110.00,6.00,13.00,66.17
116.00,8.00,14.00,85.28
111.00,7.00,15.00,85.49
91.00,7.00,14.00,78.63
81.00,5.00,10.00,59.95
80.00,10.00,15.00,92.40
92.00,5.00,12.00,64.22
108.00,8.00,15.00,94.63
123.00,8.00,15.00,84.35
99.00,9.00,12.00,55.86
114.00,9.00,15.00,73.40
82.00,4.00,12.00,81.65
120.00,11.00,13.00,78.09
101.00,9.00,15.00,99.84
119.00,5.00,12.00,78.60
110.00,5.00,15.00,82.40
90.00,6.00,10.00,73.25
85.00,6.00,10.00,71.13
65.00,10.00,14.00,86.04
98.00,10.00,15.00,104.51
98.00,8.00,12.00,79.19
94.00,10.00,12.00,80.75
114.00,8.00,15.00,78.10
100.00,11.00,14.00,97.33
110.00,11.00,15.00,81.77
111.00,4.00,15.00,82.19
104.00,10.00,15.00,96.52
87.00,8.00,14.00,83.25
109.00,7.00,13.00,81.14
94.00,10.00,13.00,82.95
78.00,6.00,10.00,54.89
115.00,6.00,11.00,79.38
137.00,9.00,15.00,96.50
88.00,7.00,11.00,71.31
100.00,8.00,14.00,94.84
118.00,10.00,15.00,94.48
68.00,6.00,10.00,47.78
71.00,8.00,10.00,73.63
96.00,9.00,12.00,80.10
116.00,5.00,13.00,70.98
151.00,8.00,14.00,100.31
148.00,7.00,15.00,92.41
115.00,9.00,12.00,68.23
110.00,8.00,15.00,99.56
91.00,8.00,11.00,50.90
73.00,5.00,11.00,59.59
99.00,10.00,12.00,70.32
103.00,11.00,15.00,105.04
101.00,9.00,11.00,86.78
125.00,10.00,15.00,93.37
102.00,8.00,13.00,74.00
124.00,7.00,15.00,89.04
112.00,8.00,13.00,89.01
112.00,4.00,11.00,96.57
79.00,12.00,14.00,85.35
112.00,10.00,15.00,96.30
110.00,3.00,12.00,69.53
90.00,4.00,10.00,50.40
106.00,9.00,13.00,80.92
