Communion (1989),Thriller
F/X (1986),Action
F/X (1986),Crime
F/X (1986),Thriller
F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action
F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Crime
F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Thriller
Missing in Action (1984),Action
Missing in Action (1984),War
Missing in Action 2: The Beginning (1985),Action
Missing in Action 2: The Beginning (1985),War
Braddock: Missing in Action III (1988),Action
Braddock: Missing in Action III (1988),War
Thunderbolt and Lightfoot (1974),Action
Dreamscape (1984),Horror
Dreamscape (1984),Sci-Fi
Dreamscape (1984),Thriller
The Golden Voyage of Sinbad (1973),Action
The Golden Voyage of Sinbad (1973),Adventure
The Golden Voyage of Sinbad (1973),Fantasy
House Party (1990),Comedy
House Party 2 (1991),Comedy
House Party 2 (1991),Drama
House Party 2 (1991),Romance
Croupier (1998),Crime
Croupier (1998),Drama
Scary Movie (2000),Comedy
Scary Movie (2000),Horror
But I'm a Cheerleader (1999),Comedy
Shower (Xizao) (1999),Comedy
Blow-Up (Blowup) (1966),Drama
Blow-Up (Blowup) (1966),Mystery
Groove (2000),Drama
Footloose (1984),Drama
Duel in the Sun (1946),Drama
Duel in the Sun (1946),Romance
Duel in the Sun (1946),Western
X-Men (2000),Action
X-Men (2000),Adventure
X-Men (2000),Sci-Fi
Chuck & Buck (2000),Comedy
Chuck & Buck (2000),Drama
What Lies Beneath (2000),Drama
What Lies Beneath (2000),Horror
What Lies Beneath (2000),Mystery
Pokémon the Movie 2000 (2000),Animation
Pokémon the Movie 2000 (2000),Children
Anatomy of a Murder (1959),Drama
Anatomy of a Murder (1959),Mystery
Freejack (1992),Action
Freejack (1992),Sci-Fi
Mackenna's Gold (1969),Western
Sinbad and the Eye of the Tiger (1977),Adventure
Sinbad and the Eye of the Tiger (1977),Fantasy
What About Bob? (1991),Comedy
White Sands (1992),Drama
White Sands (1992),Thriller
Breaker Morant (1980),Drama
Breaker Morant (1980),War
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy
Interiors (1978),Drama
Love and Death (1975),Comedy
Tampopo (1985),Comedy
Nutty Professor II: The Klumps (2000),Comedy
Wonderland (1999),Drama
Autumn in New York (2000),Drama
Autumn in New York (2000),Romance
Coyote Ugly (2000),Comedy
Coyote Ugly (2000),Drama
Coyote Ugly (2000),Romance
Hollow Man (2000),Horror
Hollow Man (2000),Sci-Fi
Hollow Man (2000),Thriller
Space Cowboys (2000),Action
Space Cowboys (2000),Adventure
Space Cowboys (2000),Comedy
Space Cowboys (2000),Sci-Fi
Psycho Beach Party (2000),Comedy
Psycho Beach Party (2000),Horror
Psycho Beach Party (2000),Thriller
Saving Grace (2000),Comedy
Bronco Billy (1980),Adventure
Bronco Billy (1980),Drama
Bronco Billy (1980),Romance
Kelly's Heroes (1970),Action
Kelly's Heroes (1970),Comedy
Kelly's Heroes (1970),War
Phantasm II (1988),Action
Phantasm II (1988),Fantasy
Phantasm II (1988),Horror
Phantasm II (1988),Sci-Fi
Phantasm II (1988),Thriller
Phantasm III: Lord of the Dead (1994),Horror
Phantasm IV: Oblivion (1998),Horror
Pumpkinhead (1988),Horror
Air America (1990),Action
Air America (1990),Comedy
Sleepaway Camp (1983),Horror
Steel Magnolias (1989),Drama
And God Created Woman (Et Dieu... créa la femme) (1956),Drama
Easy Money (1983),Comedy
The Spiral Staircase (1945),Horror
The Spiral Staircase (1945),Mystery
The Spiral Staircase (1945),Thriller
I'm the One That I Want (2000),Comedy
Bless the Child (2000),Thriller
Cecil B. DeMented (2000),Comedy
About Adam (2000),Comedy
Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action
Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Adventure
Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Sci-Fi
Our Town (1940),Drama
Shane (1953),Drama
Shane (1953),Western
Cat Ballou (1965),Comedy
Cat Ballou (1965),Western
Supergirl (1984),Action
Supergirl (1984),Adventure
Supergirl (1984),Fantasy
Bring It On (2000),Comedy
Skipped Parts (2000),Drama
Skipped Parts (2000),Romance
Highlander: Endgame (Highlander IV) (2000),Action
Highlander: Endgame (Highlander IV) (2000),Adventure
Highlander: Endgame (Highlander IV) (2000),Fantasy
Nurse Betty (2000),Comedy
Nurse Betty (2000),Crime
Nurse Betty (2000),Drama
Nurse Betty (2000),Romance
Nurse Betty (2000),Thriller
Solas (1999),Drama
Almost Famous (2000),Drama
Bait (2000),Action
Bait (2000),Comedy
Circus (2000),Crime
Circus (2000),Drama
Circus (2000),Thriller
Crime and Punishment in Suburbia (2000),Comedy
Crime and Punishment in Suburbia (2000),Drama
Duets (2000),Comedy
Duets (2000),Drama
Under Suspicion (2000),Crime
Under Suspicion (2000),Thriller
Urban Legends: Final Cut (2000),Horror
Woman on Top (2000),Comedy
Woman on Top (2000),Romance
Dancer in the Dark (2000),Drama
Dancer in the Dark (2000),Musical
Best in Show (2000),Comedy
Beautiful (2000),Comedy
Beautiful (2000),Drama
Girlfight (2000),Drama
Remember the Titans (2000),Drama
Hellraiser (1987),Horror
Hellbound: Hellraiser II (1988),Horror
Hellraiser III: Hell on Earth (1992),Horror
Bikini Beach (1964),Comedy
Stranger Than Paradise (1984),Comedy
Stranger Than Paradise (1984),Drama
Voyage to the Bottom of the Sea (1961),Adventure
Voyage to the Bottom of the Sea (1961),Sci-Fi
Fantastic Voyage (1966),Adventure
Fantastic Voyage (1966),Sci-Fi
Abbott and Costello Meet Frankenstein (1948),Comedy
Abbott and Costello Meet Frankenstein (1948),Horror
Runaway (1984),Sci-Fi
Runaway (1984),Thriller
Slumber Party Massacre II (1987),Horror
Slumber Party Massacre III (1990),Horror
Sorority House Massacre (1986),Horror
Sorority House Massacre II (1990),Horror
Bamboozled (2000),Comedy
Digimon: The Movie (2000),Adventure
Digimon: The Movie (2000),Animation
Digimon: The Movie (2000),Children
Get Carter (2000),Action
Get Carter (2000),Drama
Get Carter (2000),Thriller
Get Carter (1971),Action
Get Carter (1971),Crime
Get Carter (1971),Drama
Get Carter (1971),Thriller
Meet the Parents (2000),Comedy
Requiem for a Dream (2000),Drama
Tigerland (2000),Drama
Two Family House (2000),Drama
Dr. T and the Women (2000),Comedy
Dr. T and the Women (2000),Romance
Billy Jack (1971),Action
Billy Jack (1971),Drama
Billy Jack Goes to Washington (1977),Drama
Ghoulies II (1987),Comedy
Ghoulies II (1987),Horror
Detour (1945),Crime
Detour (1945),Film-Noir
Billy Elliot (2000),Drama
Bedazzled (2000),Comedy
Pay It Forward (2000),Drama
Book of Shadows: Blair Witch 2 (2000),Crime
Book of Shadows: Blair Witch 2 (2000),Horror
Book of Shadows: Blair Witch 2 (2000),Mystery
Book of Shadows: Blair Witch 2 (2000),Thriller
Charlie's Angels (2000),Action
Charlie's Angels (2000),Comedy
Little Nicky (2000),Comedy
Men of Honor (2000),Drama
Red Planet (2000),Action
Red Planet (2000),Sci-Fi
Red Planet (2000),Thriller
You Can Count on Me (2000),Drama
You Can Count on Me (2000),Romance
Diamonds Are Forever (1971),Action
Diamonds Are Forever (1971),Adventure
Diamonds Are Forever (1971),Thriller
Bounce (2000),Drama
Bounce (2000),Romance
How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children
How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Comedy
How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Fantasy
One Day in September (1999),Documentary
Rugrats in Paris: The Movie (2000),Animation
Rugrats in Paris: The Movie (2000),Children
Rugrats in Paris: The Movie (2000),Comedy
102 Dalmatians (2000),Children
102 Dalmatians (2000),Comedy
Malèna (2000),Drama
Malèna (2000),Romance
Malèna (2000),War
Quills (2000),Drama
Quills (2000),Romance
Unbreakable (2000),Drama
Unbreakable (2000),Sci-Fi
Dungeons & Dragons (2000),Action
Dungeons & Dragons (2000),Adventure
Dungeons & Dragons (2000),Comedy
Dungeons & Dragons (2000),Fantasy
Proof of Life (2000),Drama
Vertical Limit (2000),Action
Vertical Limit (2000),Adventure
She's Having a Baby (1988),Comedy
Transformers: The Movie (1986),Adventure
Transformers: The Movie (1986),Animation
Transformers: The Movie (1986),Children
Transformers: The Movie (1986),Sci-Fi
Wall Street (1987),Drama
Born on the Fourth of July (1989),Drama
Born on the Fourth of July (1989),War
Talk Radio (1988),Drama
Brewster's Millions (1985),Comedy
Snatch (2000),Comedy
Snatch (2000),Crime
Snatch (2000),Thriller
Punchline (1988),Comedy
Punchline (1988),Drama
Chocolat (2000),Drama
Chocolat (2000),Romance
Pollock (2000),Drama
What Women Want (2000),Comedy
What Women Want (2000),Romance
Finding Forrester (2000),Drama
Before Night Falls (2000),Drama
Cast Away (2000),Drama
Miss Congeniality (2000),Comedy
Miss Congeniality (2000),Crime
State and Main (2000),Comedy
State and Main (2000),Drama
Dracula 2000 (2000),Horror
All the Pretty Horses (2000),Drama
All the Pretty Horses (2000),Romance
All the Pretty Horses (2000),Western
Thirteen Days (2000),Drama
Thirteen Days (2000),Thriller
Thirteen Days (2000),War
Traffic (2000),Crime
Traffic (2000),Drama
Traffic (2000),Thriller
Shadow of the Vampire (2000),Drama
Shadow of the Vampire (2000),Horror
House of Games (1987),Crime
House of Games (1987),Film-Noir
House of Games (1987),Mystery
House of Games (1987),Thriller
Annie (1982),Children
Annie (1982),Musical
Don't Tell Mom the Babysitter's Dead (1991),Comedy
At Close Range (1986),Crime
At Close Range (1986),Drama
Friendly Persuasion (1956),Drama
Gettysburg (1993),Drama
Gettysburg (1993),War
Horrors of Spider Island (Ein Toter Hing im Netz) (1960),Horror
Horrors of Spider Island (Ein Toter Hing im Netz) (1960),Sci-Fi
Antitrust (2001),Crime
Antitrust (2001),Drama
Antitrust (2001),Thriller
Double Take (2001),Action
Double Take (2001),Comedy
Save the Last Dance (2001),Drama
Save the Last Dance (2001),Romance
Panic (2000),Drama
The Man in the Moon (1991),Drama
The Man in the Moon (1991),Romance
Mystic Pizza (1988),Comedy
Mystic Pizza (1988),Drama
Mystic Pizza (1988),Romance
Prelude to a Kiss (1992),Comedy
Prelude to a Kiss (1992),Drama
Prelude to a Kiss (1992),Romance
Coffy (1973),Action
Coffy (1973),Crime
Coffy (1973),Thriller
Foxy Brown (1974),Action
Foxy Brown (1974),Crime
Foxy Brown (1974),Drama
I'm Gonna Git You Sucka (1988),Action
I'm Gonna Git You Sucka (1988),Comedy
Untamed Heart (1993),Drama
Untamed Heart (1993),Romance
Sugar & Spice (2001),Comedy
Amazing Grace and Chuck (1987),Drama
Amazon Women on the Moon (1987),Comedy
Amazon Women on the Moon (1987),Sci-Fi
Baby Boom (1987),Comedy
Back to the Beach (1987),Comedy
Barfly (1987),Comedy
Barfly (1987),Drama
Barfly (1987),Romance
Best Seller (1987),Thriller
Beverly Hills Cop II (1987),Action
Beverly Hills Cop II (1987),Comedy
Beverly Hills Cop II (1987),Crime
Beverly Hills Cop II (1987),Thriller
Beverly Hills Cop (1984),Action
Beverly Hills Cop (1984),Comedy
Beverly Hills Cop (1984),Crime
Beverly Hills Cop (1984),Drama
Born in East L.A. (1987),Comedy
Can't Buy Me Love (1987),Comedy
Can't Buy Me Love (1987),Romance
Cherry 2000 (1987),Romance
Cherry 2000 (1987),Sci-Fi
Cop (1988),Thriller
Eddie Murphy Raw (1987),Comedy
Eddie Murphy Raw (1987),Documentary
Empire of the Sun (1987),Action
Empire of the Sun (1987),Adventure
Empire of the Sun (1987),Drama
Empire of the Sun (1987),War
Ernest Goes to Camp (1987),Comedy
Flowers in the Attic (1987),Drama
Flowers in the Attic (1987),Thriller
Gardens of Stone (1987),Drama
Gardens of Stone (1987),War
Hiding Out (1987),Comedy
Hollywood Shuffle (1987),Comedy
Hope and Glory (1987),Drama
Innerspace (1987),Action
Innerspace (1987),Adventure
Innerspace (1987),Comedy
Innerspace (1987),Sci-Fi
Ishtar (1987),Comedy
Jaws: The Revenge (1987),Horror
Jaws: The Revenge (1987),Thriller
Leonard Part 6 (1987),Comedy
Leonard Part 6 (1987),Sci-Fi
Less Than Zero (1987),Drama
Made in Heaven (1987),Fantasy
Made in Heaven (1987),Romance
Maid to Order (1987),Comedy
Maid to Order (1987),Fantasy
Making Mr. Right (1987),Comedy
Making Mr. Right (1987),Romance
Making Mr. Right (1987),Sci-Fi
Mannequin (1987),Comedy
Mannequin (1987),Romance
Masters of the Universe (1987),Action
Masters of the Universe (1987),Adventure
Masters of the Universe (1987),Fantasy
Masters of the Universe (1987),Sci-Fi
My Demon Lover (1987),Comedy
My Demon Lover (1987),Horror
No Man's Land (1987),Crime
No Man's Land (1987),Drama
Head Over Heels (2001),Comedy
Head Over Heels (2001),Romance
Left Behind: The Movie (2000),Action
Left Behind: The Movie (2000),Adventure
Left Behind: The Movie (2000),Drama
Left Behind: The Movie (2000),Thriller
Valentine (2001),Horror
Valentine (2001),Mystery
In the Mood For Love (Fa yeung nin wa) (2000),Drama
In the Mood For Love (Fa yeung nin wa) (2000),Romance
Nico and Dani (Krámpack) (2000),Comedy
Nico and Dani (Krámpack) (2000),Drama
Nico and Dani (Krámpack) (2000),Romance
Hannibal (2001),Horror
Hannibal (2001),Thriller
Saving Silverman (Evil Woman) (2001),Comedy
Saving Silverman (Evil Woman) (2001),Romance
Vatel (2000),Drama
Down to Earth (2001),Comedy
Down to Earth (2001),Fantasy
Down to Earth (2001),Romance
Recess: School's Out (2001),Animation
Recess: School's Out (2001),Children
Sweet November (2001),Drama
Sweet November (2001),Romance
Company Man (2000),Comedy
Monkeybone (2001),Animation
Monkeybone (2001),Comedy
Monkeybone (2001),Fantasy
3000 Miles to Graceland (2001),Action
3000 Miles to Graceland (2001),Thriller
Series 7: The Contenders (2001),Action
Series 7: The Contenders (2001),Drama
15 Minutes (2001),Thriller
Get Over It (2001),Comedy
Get Over It (2001),Romance
Long Night's Journey Into Day (2000),Documentary
Avalon (1990),Drama
Gray's Anatomy (1996),Comedy
Gray's Anatomy (1996),Drama
Of Mice and Men (1939),Drama
Reform School Girls (1986),Action
Reform School Girls (1986),Drama
Tapeheads (1988),Comedy
Lilies of the Field (1963),Drama
Elmer Gantry (1960),Drama
Alfie (1966),Comedy
Alfie (1966),Drama
Alfie (1966),Romance
I Know Where I'm Going! (1945),Drama
I Know Where I'm Going! (1945),Romance
I Know Where I'm Going! (1945),War
Real Life (1979),Comedy
Battle Beyond the Stars (1980),Sci-Fi
Double Impact (1991),Action
Fuzz (1972),Drama
Harley Davidson and the Marlboro Man (1991),Action
Harley Davidson and the Marlboro Man (1991),Crime
Harley Davidson and the Marlboro Man (1991),Drama
Losin' It (1983),Comedy
Mermaids (1990),Comedy
Mermaids (1990),Drama
Mermaids (1990),Romance
Navy Seals (1990),Action
Navy Seals (1990),Adventure
Navy Seals (1990),War
Manhunter (1986),Action
Manhunter (1986),Crime
Manhunter (1986),Drama
Manhunter (1986),Horror
Manhunter (1986),Thriller
Reversal of Fortune (1990),Drama
Death on the Nile (1978),Crime
Death on the Nile (1978),Mystery
Revenge of the Nerds (1984),Comedy
Revenge of the Nerds II: Nerds in Paradise (1987),Comedy
4 Little Girls (1997),Documentary
River's Edge (1986),Crime
River's Edge (1986),Drama
Girls Just Want to Have Fun (1985),Comedy
Necessary Roughness (1991),Comedy
Enemy at the Gates (2001),Drama
Enemy at the Gates (2001),War
Exit Wounds (2001),Action
Exit Wounds (2001),Thriller
Memento (2000),Mystery
Memento (2000),Thriller
Heartbreakers (2001),Comedy
Heartbreakers (2001),Crime
Heartbreakers (2001),Romance
Say It Isn't So (2001),Comedy
Say It Isn't So (2001),Romance
Someone Like You (2001),Comedy
Someone Like You (2001),Romance
Spy Kids (2001),Action
Spy Kids (2001),Adventure
Spy Kids (2001),Children
Spy Kids (2001),Comedy
Tomcats (2001),Comedy
Amores Perros (Love's a Bitch) (2000),Drama
Amores Perros (Love's a Bitch) (2000),Thriller
Keep the River on Your Right: A Modern Cannibal Tale (2000),Documentary
Along Came a Spider (2001),Action
Along Came a Spider (2001),Crime
Along Came a Spider (2001),Mystery
Along Came a Spider (2001),Thriller
Blow (2001),Crime
Blow (2001),Drama
Just Visiting (2001),Comedy
Just Visiting (2001),Fantasy
Pokémon 3: The Movie (2001),Animation
Pokémon 3: The Movie (2001),Children
Beautiful Creatures (2000),Comedy
Beautiful Creatures (2000),Crime
Beautiful Creatures (2000),Drama
Beautiful Creatures (2000),Thriller
Brigham City (2001),Crime
Brigham City (2001),Drama
Brigham City (2001),Mystery
Bridget Jones's Diary (2001),Comedy
Bridget Jones's Diary (2001),Drama
Bridget Jones's Diary (2001),Romance
Joe Dirt (2001),Adventure
Joe Dirt (2001),Comedy
Joe Dirt (2001),Mystery
Joe Dirt (2001),Romance
Josie and the Pussycats (2001),Comedy
Chopper (2000),Drama
Chopper (2000),Thriller
Crocodile Dundee in Los Angeles (2001),Comedy
Crocodile Dundee in Los Angeles (2001),Drama
Freddy Got Fingered (2001),Comedy
Scarface (1983),Action
Scarface (1983),Crime
Scarface (1983),Drama
Days of Wine and Roses (1962),Drama
Driven (2001),Action
Driven (2001),Thriller
One Night at McCool's (2001),Comedy
Town & Country (2001),Comedy
Under the Sand (2000),Drama
Krull (1983),Action
Krull (1983),Adventure
Krull (1983),Fantasy
Krull (1983),Sci-Fi
Lost in America (1985),Comedy
Triumph of the Will (Triumph des Willens) (1934),Documentary
Fellini Satyricon (1969),Drama
Fellini Satyricon (1969),Fantasy
Frankie and Johnny (1966),Comedy
Frankie and Johnny (1991),Comedy
Frankie and Johnny (1991),Romance
For the Boys (1991),Comedy
For the Boys (1991),Drama
For the Boys (1991),Musical
Nine to Five (a.k.a. 9 to 5) (1980),Comedy
Nine to Five (a.k.a. 9 to 5) (1980),Crime
Norma Rae (1979),Drama
Summer Rental (1985),Comedy
Love Story (1970),Drama
Love Story (1970),Romance
Pelle the Conqueror (Pelle erobreren) (1987),Drama
Rififi (Du rififi chez les hommes) (1955),Crime
Rififi (Du rififi chez les hommes) (1955),Film-Noir
Rififi (Du rififi chez les hommes) (1955),Thriller
Bread and Roses (2000),Drama
Startup.com (2001),Documentary
Angel Eyes (2001),Romance
Angel Eyes (2001),Thriller
Shrek (2001),Adventure
Shrek (2001),Animation
Shrek (2001),Children
Shrek (2001),Comedy
Shrek (2001),Fantasy
Shrek (2001),Romance
Moulin Rouge (2001),Drama
Moulin Rouge (2001),Musical
Moulin Rouge (2001),Romance
Pearl Harbor (2001),Action
Pearl Harbor (2001),Drama
Pearl Harbor (2001),Romance
Pearl Harbor (2001),War
Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure
Himalaya (Himalaya - l'enfance d'un chef) (1999),Drama
Ice Castles (1978),Drama
Love Potion #9 (1992),Comedy
Love Potion #9 (1992),Romance
City Slickers (1991),Comedy
City Slickers (1991),Western
Eight Men Out (1988),Drama
Mississippi Burning (1988),Crime
Mississippi Burning (1988),Drama
Mississippi Burning (1988),Thriller
Rio Bravo (1959),Western
Throw Momma from the Train (1987),Comedy
Throw Momma from the Train (1987),Crime
Yi Yi (2000),Drama
Twelve O'Clock High (1949),Drama
Twelve O'Clock High (1949),War
Von Ryan's Express (1965),Action
Von Ryan's Express (1965),Adventure
Von Ryan's Express (1965),Drama
Von Ryan's Express (1965),War
Big Eden (2000),Drama
Big Eden (2000),Romance
Evolution (2001),Comedy
Evolution (2001),Sci-Fi
Swordfish (2001),Action
Swordfish (2001),Crime
Swordfish (2001),Drama
Divided We Fall (Musíme si pomáhat) (2000),Comedy
Divided We Fall (Musíme si pomáhat) (2000),Drama
Catch-22 (1970),Comedy
Catch-22 (1970),War
Forgotten Silver (1996),Comedy
Forgotten Silver (1996),Documentary
Point Break (1991),Action
Point Break (1991),Crime
Point Break (1991),Thriller
Uncommon Valor (1983),Action
Uncommon Valor (1983),War
Unlawful Entry (1992),Crime
Unlawful Entry (1992),Thriller
Youngblood (1986),Action
Youngblood (1986),Drama
Gentlemen Prefer Blondes (1953),Comedy
Gentlemen Prefer Blondes (1953),Musical
Gentlemen Prefer Blondes (1953),Romance
How to Marry a Millionaire (1953),Comedy
How to Marry a Millionaire (1953),Drama
How to Marry a Millionaire (1953),Romance
Tootsie (1982),Comedy
Tootsie (1982),Romance
Atlantis: The Lost Empire (2001),Adventure
Atlantis: The Lost Empire (2001),Animation
Atlantis: The Lost Empire (2001),Children
Atlantis: The Lost Empire (2001),Fantasy
Lara Croft: Tomb Raider (2001),Action
Lara Croft: Tomb Raider (2001),Adventure
Dr. Dolittle 2 (2001),Comedy
A.I. Artificial Intelligence (2001),Adventure
A.I. Artificial Intelligence (2001),Drama
A.I. Artificial Intelligence (2001),Sci-Fi
Baby Boy (2001),Crime
Baby Boy (2001),Drama
Crazy/Beautiful (2001),Drama
Crazy/Beautiful (2001),Romance
Pootie Tang (2001),Comedy
Let It Snow (1999),Comedy
Let It Snow (1999),Romance
Sexy Beast (2000),Crime
Sexy Beast (2000),Drama
Lumumba (2000),Drama
Cats & Dogs (2001),Children
Cats & Dogs (2001),Comedy
Kiss of the Dragon (2001),Action
Scary Movie 2 (2001),Comedy
Lost and Delirious (2001),Drama
Rape Me (Baise-moi) (2000),Crime
Rape Me (Baise-moi) (2000),Drama
Rape Me (Baise-moi) (2000),Thriller
Alice (1990),Comedy
Alice (1990),Drama
Alice (1990),Fantasy
Alice (1990),Romance
Another Woman (1988),Drama
Beach Blanket Bingo (1965),Comedy
Beach Blanket Bingo (1965),Musical
Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy
Big Deal on Madonna Street (I Soliti Ignoti) (1958),Crime
Cannonball Run II (1984),Action
Cannonball Run II (1984),Comedy
Dr. Goldfoot and the Bikini Machine (1965),Comedy
Faust (1926),Drama
Faust (1926),Fantasy
Faust (1926),Horror
Salvador (1986),Drama
Salvador (1986),Thriller
Salvador (1986),War
September (1987),Drama
Shadows and Fog (1991),Comedy
Shadows and Fog (1991),Drama
Shadows and Fog (1991),Mystery
Shadows and Fog (1991),Thriller
Something Wild (1986),Comedy
Something Wild (1986),Crime
Something Wild (1986),Drama
All That Heaven Allows (1955),Drama
All That Heaven Allows (1955),Romance
Cries and Whispers (Viskningar och rop) (1972),Drama
Kiss Me Deadly (1955),Film-Noir
Moby Dick (1956),Drama
Sweet Smell of Success (1957),Drama
Sweet Smell of Success (1957),Film-Noir
Written on the Wind (1956),Drama
Obsession (1976),Mystery
Obsession (1976),Thriller
Suspiria (1977),Horror
Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama
Game of Death (1978),Action
Outland (1981),Action
Outland (1981),Sci-Fi
Outland (1981),Thriller
T-Rex: Back to the Cretaceous (1998),Adventure
T-Rex: Back to the Cretaceous (1998),Documentary
T-Rex: Back to the Cretaceous (1998),IMAX
Final Fantasy: The Spirits Within (2001),Adventure
Final Fantasy: The Spirits Within (2001),Animation
Final Fantasy: The Spirits Within (2001),Fantasy
Final Fantasy: The Spirits Within (2001),Sci-Fi
Legally Blonde (2001),Comedy
Legally Blonde (2001),Romance
Adanggaman (2000),Drama
Bully (2001),Crime
Bully (2001),Drama
Bully (2001),Thriller
Jump Tomorrow (2001),Comedy
Jump Tomorrow (2001),Drama
Jump Tomorrow (2001),Romance
Made (2001),Comedy
Michael Jordan to the Max (2000),Documentary
Michael Jordan to the Max (2000),IMAX
More (1998),Animation
More (1998),Drama
More (1998),Sci-Fi
More (1998),IMAX
Africa: The Serengeti (1994),Documentary
Africa: The Serengeti (1994),IMAX
Alaska: Spirit of the Wild (1997),Documentary
Alaska: Spirit of the Wild (1997),IMAX
18 Again! (1988),Comedy
18 Again! (1988),Fantasy
1969 (1988),Drama
1969 (1988),War
Above the Law (1988),Action
Above the Law (1988),Crime
Above the Law (1988),Drama
Ariel (1988),Drama
Arthur 2: On the Rocks (1988),Comedy
Arthur 2: On the Rocks (1988),Romance
Bat*21 (1988),Drama
Bat*21 (1988),War
Beaches (1988),Comedy
Beaches (1988),Drama
Beaches (1988),Musical
Big Business (1988),Comedy
Big Top Pee-Wee (1988),Adventure
Big Top Pee-Wee (1988),Children
Big Top Pee-Wee (1988),Comedy
Biloxi Blues (1988),Comedy
Biloxi Blues (1988),Drama
Caddyshack II (1988),Comedy
Camille Claudel (1988),Drama
Cocktail (1988),Drama
Cocktail (1988),Romance
Colors (1988),Action
Colors (1988),Crime
Colors (1988),Drama
Coming to America (1988),Comedy
Coming to America (1988),Romance
Critters (1986),Comedy
Critters (1986),Sci-Fi
Crossing Delancey (1988),Comedy
Crossing Delancey (1988),Romance
D.O.A. (1988),Film-Noir
D.O.A. (1988),Mystery
D.O.A. (1988),Thriller
Dead Heat (1988),Action
Dead Heat (1988),Comedy
Dead Heat (1988),Horror
Dead Heat (1988),Sci-Fi
Dirty Rotten Scoundrels (1988),Comedy
Drowning by Numbers (1988),Comedy
Drowning by Numbers (1988),Drama
Ernest Saves Christmas (1988),Children
Ernest Saves Christmas (1988),Comedy
Feds (1988),Comedy
For Keeps (1988),Drama
For Keeps (1988),Romance
Frantic (1988),Crime
Frantic (1988),Mystery
Frantic (1988),Thriller
Gorillas in the Mist (1988),Drama
High Spirits (1988),Comedy
Johnny Be Good (1988),Comedy
Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror
Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Mystery
Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Thriller
The Lair of the White Worm (1988),Comedy
The Lair of the White Worm (1988),Horror
License to Drive (1988),Comedy
Little Nikita (1988),Drama
Masquerade (1988),Mystery
Masquerade (1988),Romance
Masquerade (1988),Thriller
Milagro Beanfield War (1988),Comedy
Milagro Beanfield War (1988),Drama
Milagro Beanfield War (1988),Fantasy
Moon Over Parador (1988),Comedy
My Stepmother Is an Alien (1988),Comedy
My Stepmother Is an Alien (1988),Romance
My Stepmother Is an Alien (1988),Sci-Fi
Bagdad Cafe (Out of Rosenheim) (1987),Comedy
Bagdad Cafe (Out of Rosenheim) (1987),Drama
Red Heat (1988),Action
Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure
Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Drama
Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Western
Running on Empty (1988),Drama
Short Circuit 2 (1988),Comedy
Short Circuit 2 (1988),Sci-Fi
Short Circuit (1986),Comedy
Short Circuit (1986),Sci-Fi
They Live (1988),Action
They Live (1988),Sci-Fi
They Live (1988),Thriller
Tucker: The Man and His Dream (1988),Drama
Twins (1988),Comedy
Without a Clue (1988),Comedy
Without a Clue (1988),Mystery
Young Einstein (1988),Comedy
Always (1989),Drama
Always (1989),Fantasy
Always (1989),Romance
American Ninja (1985),Action
American Ninja (1985),Adventure
Best of the Best (1989),Action
Bill & Ted's Excellent Adventure (1989),Adventure
Bill & Ted's Excellent Adventure (1989),Comedy
Bill & Ted's Excellent Adventure (1989),Sci-Fi
Black Rain (1989),Action
Black Rain (1989),Crime
Black Rain (1989),Drama
Blaze (1989),Comedy
Blaze (1989),Drama
Blind Fury (1989),Action
Blind Fury (1989),Thriller
Casualties of War (1989),Drama
Casualties of War (1989),War
Chances Are (1989),Comedy
Chances Are (1989),Romance
Cyborg (1989),Action
Cyborg (1989),Sci-Fi
Dad (1989),Drama
Disorganized Crime (1989),Action
Disorganized Crime (1989),Comedy
Dream a Little Dream (1989),Comedy
Dream a Little Dream (1989),Drama
Dream a Little Dream (1989),Romance
Earth Girls Are Easy (1988),Comedy
Earth Girls Are Easy (1988),Musical
Earth Girls Are Easy (1988),Sci-Fi
Eddie and the Cruisers (1983),Drama
Eddie and the Cruisers (1983),Musical
Eddie and the Cruisers (1983),Mystery
Erik the Viking (1989),Adventure
